Name,Region,Type,Set,Cost,FileName,ImageURL
Hunter Jile,Orothe,Creature,Awakening,6,hunter_jile.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/65378709-d553-4867-869f-9d10755f0d04/hunter_jile.jpg
Nightmare Channel,Universal,Spell,Awakening,2,nightmare_channel.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/644d1795-1e09-4bf0-b4b8-762c029c0f63/nightmare_channel.jpg
Darkbreed Hyren,Core,Creature,Awakening,11,darkbreed_hyren.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/63863b1b-df32-4a7c-ad5f-6797d91c4418/darkbreed_hyren.jpg
Gloom,Core,Spell,Awakening,4,gloom.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/618f9d78-2951-4c4f-ad78-c847e16f63e3/gloom.jpg
Ummm...NO!,Universal,Spell,Awakening,4,ummmno.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/603fe165-6a31-485d-b2f8-8d1caf0253e0/ummmno.jpg
Resonate,Underneath,Spell,Awakening,1,resonate.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/5c8140da-2d20-4494-9044-1805ee3faaf4/resonate.jpg
Braggle,Cald,Creature,Awakening,4,braggle.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/5c20b4b7-f2ab-460b-9914-7ed40cb0f086/braggle.jpg
Grubble,Core,Creature,Awakening,3,grubble.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/5b8753eb-eea9-45f6-a666-fd60f7206c8b/grubble.jpg
Intensify,Universal,Spell,Awakening,1,intensify.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/5b87176a-06a8-4b43-8cea-253702cc8886/intensify.jpg
Crystal Jile,Underneath,Creature,Awakening,6,crystal_jile.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/5afc6c3c-7530-40b6-9de1-6016fcfa6f5a/crystal_jile.jpg
Forgotten Dancer,Universal,Relic,Awakening,0,forgotten_dancer.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/5abbe0ad-c274-4001-aa94-eff309c7b01a/forgotten_dancer.jpg
Wudge,Core,Creature,Awakening,1,wudge.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/59b98247-d00c-4d42-9cbb-62fbb86a1ea0/wudge.jpg
Mantle of Shadows,Universal,Relic,Awakening,0,mantle_of_shadows.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/59794ab2-7def-41cd-a727-f6a47b886e37/mantle_of_shadows.jpg
Szalak,Core,Creature,Awakening,4,szalak.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/5844e6c2-7c9e-497a-88b5-1113ffa8bdb2/szalak.jpg
Qwade,Core,Magi,Awakening,12,qwade.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/507dc91d-5412-4896-a7d1-7fa673f2d230/qwade.jpg
Black Agovo,Core,Creature,Awakening,5,black_agovo.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/4fcac20d-63f4-489c-93bd-082ef29d036e/black_agovo.jpg
Ithapher,Cald,Creature,Awakening,4,ithapher.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/4fbb4c02-6374-4ca4-8668-9219a7730749/ithapher.jpg
Dark Ayebaw,Core,Creature,Awakening,3,dark_ayebaw.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/4f4d5d94-d835-44a0-956e-69afa1de15aa/dark_ayebaw.jpg
Raega,Cald,Magi,Awakening,11,raega.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/4f37e180-bc64-4ff8-947a-83587db5c29f/raega.jpg
Bikneets,Naroom,Creature,Awakening,2,bikneets.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/4dc937bb-1007-4a2d-b01e-8210107f35c6/bikneets.jpg
Warrada,Core,Magi,Awakening,12,warrada.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/4c49e88e-3598-449d-beef-8a814a06bfe7/warrada.jpg
Maelstrom,Core,Spell,Awakening,X,maelstrom.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/4b079458-1a6c-4394-bb31-003c602efa32/maelstrom.jpg
Husp,Orothe,Creature,Awakening,4,husp.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/4751276c-c586-4585-a7b7-e9a67620f489/husp.jpg
Weebat,Underneath,Creature,Awakening,3,weebat.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/474cf7c7-31f6-41e4-b701-b10d74102b33/weebat.jpg
Tillant,Naroom,Creature,Awakening,6,tillant.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/443828be-1ce4-4d9a-abb6-635141da8133/tillant.jpg
Magma Jile,Cald,Creature,Awakening,5,magma_jile.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/41287717-6ac9-47fd-8e03-a8d826a964f0/magma_jile.jpg
Fird Stone,Naroom,Relic,Awakening,0,fird_stone.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/407c899c-fae6-4248-bfcb-6ca9c558b344/fird_stone.jpg
Ugger,Core,Creature,Awakening,3,ugger.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/404ed246-53ee-47de-977f-551bef48af36/ugger.jpg
Sinder's Mantle,Cald,Relic,Awakening,1,sinders_mantle.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/3f2b4dd4-ead3-4806-bf12-da081e6d3d4a/sinders_mantle.jpg
Athik,Underneath,Creature,Awakening,6,athik.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/3e6306fd-6170-4a43-938f-e7e9e0f44ded/athik.jpg
Bronk,Underneath,Magi,Awakening,16,bronk.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/3c9bb770-4b6c-4d88-99db-06474cb8ff5e/bronk.jpg
Vemment,Arderial,Creature,Awakening,4,vemment.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/3c22ff9e-255e-4b81-8d68-040c99fca71b/vemment.jpg
Shadow Rain,Core,Spell,Awakening,2,shadow_rain.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/3b5bf837-a784-4728-82b5-26945a12ca7b/shadow_rain.jpg
Orok,Core,Creature,Awakening,5,orok.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/39db84f3-7450-4f2a-addb-eaefdc4cfc49/orok.jpg
Voda,Orothe,Magi,Awakening,14,voda.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/39aef107-7b9e-4e56-9e82-4c6f70f48c2f/voda.jpg
Gorgle's Glasses,Cald,Relic,Awakening,2,gorgles_glasses.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/396ecb4a-bda1-4a28-bcc3-d03bced1f726/gorgles_glasses.jpg
Brannix,Arderial,Creature,Awakening,5,brannix.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/38164e3e-1f44-4a49-ac11-9d8d10a3bd97/brannix.jpg
Blight,Core,Spell,Awakening,7,blight.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/37b6bcee-6b8e-4054-a543-638951ca276f/blight.jpg
Forest Hyren,Naroom,Creature,Awakening,9,forest_hyren.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/34e15d32-896a-420a-85ef-45d057b05198/forest_hyren.jpg
Phrup,Orothe,Creature,Awakening,1,phrup.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/327f794b-c669-47ce-867c-294a2d6971f8/phrup.jpg
Borgor,Core,Creature,Awakening,8,borgor.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/312581d9-bf3e-41c8-9aea-c16cfd116633/borgor.jpg
Collar of Despair,Core,Relic,Awakening,0,collar_of_despair.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/2fefd602-1672-4e83-a243-899d81f64db2/collar_of_despair.jpg
Rayje's Boots,Universal,Relic,Awakening,0,rayjes_boots.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/2f1b6247-a8e3-4189-9b0a-24a43e2bb76e/rayjes_boots.jpg
Nara,Cald,Magi,Awakening,10,nara.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/2bf8f5bf-3e4d-4522-97fe-0d346666dd2e/nara.jpg
Ven,Cald,Magi,Awakening,14,ven.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/29e2ce5c-c1e4-4221-be7a-7aabc9d620cd/ven.jpg
Morag,Core,Magi,Awakening,14,morag.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/29b712f4-6951-43b2-a6b5-a3ccde5752db/morag.jpg
Chaos Sphere,Core,Relic,Awakening,0,chaos_sphere.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/273579ed-ce7f-45b7-af29-0825460b8164/chaos_sphere.jpg
Hubdra's Cube,Orothe,Relic,Awakening,0,hubdras_cube.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/2584d6ab-0e47-48c1-8264-c04e9d904fbd/hubdras_cube.jpg
Orothean Horn,Orothe,Relic,Awakening,0,orothean_horn.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/22a17ac6-5650-4546-851e-7d5830e6e88c/orothean_horn.jpg
Vrill,Core,Creature,Awakening,4,vrill.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/22877f86-5ba4-43aa-898d-c34fd4fea90d/vrill.jpg
Arderian-Guard Wings,Arderial,Relic,Awakening,0,arderianguard_wings.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/209c2140-fb7f-4967-bdad-56bea89d8e0c/arderianguard_wings.jpg
Deadfall,Naroom,Spell,Awakening,3,deadfall.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/1eaf39d3-15dd-4d67-a9dc-5f3d58578f5b/deadfall.jpg
Shadow Bones,Core,Relic,Awakening,0,shadow_bones.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/1d57cda0-5cbc-44f3-b312-ba5169212d99/shadow_bones.jpg
Yollum,Cald,Creature,Awakening,6,yollum.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/1892c24d-0e46-4e28-9d4d-9304ea8e4fc3/yollum.jpg
Grax,Core,Creature,Awakening,6,grax.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/183721bb-f4b8-4feb-af83-35b64d87af38/grax.jpg
Entomb,Core,Spell,Awakening,3,entomb.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/167592dc-cd6f-49b1-88db-2f4a8d0957f5/entomb.jpg
Arboll Stalker,Core,Creature,Awakening,4,arboll_stalker.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/15629ca6-06f6-4f50-98cc-0609df18f4fa/arboll_stalker.jpg
Sarazen Guard,Orothe,Creature,Awakening,8,sarazen_guard.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/1497d0f6-5bde-4241-8d0e-6b785ba32b55/sarazen_guard.jpg
Underlord's Shield,Underneath,Relic,Awakening,0,underlords_shield.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/0dcf7c09-58c1-42ba-9a03-f4e32ffdfde8/underlords_shield.jpg
J'lith,Arderial,Creature,Awakening,2,jlith.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/0dada5e7-6ef1-44ac-99ca-4e5b118ea0db/jlith.jpg
Gorgle's Curse,Underneath,Spell,Awakening,5,gorgles_curse.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/0c9a65b0-c012-4dbf-8bf6-0f81f0c7b3b4/gorgles_curse.jpg
Storm of Fishes,Orothe,Spell,Awakening,2,storm_of_fishes.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/0ae42f83-5261-4e15-b0de-cfa82676b00f/storm_of_fishes.jpg
Anarchy,Core,Spell,Awakening,3,anarchy.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/0a43ae46-6fdf-4d73-9b58-d16405b3f4a3/anarchy.jpg
Gorath,Core,Creature,Awakening,10,gorath.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/07b81cd8-82b0-444d-83aa-848e0c749616/gorath.jpg
Harror,Core,Magi,Awakening,15,harror.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/05fa6bf7-65e0-47c5-bb36-e6e6a60eb2c4/harror.jpg
Tree Hinko,Naroom,Creature,Awakening,2,tree_hinko.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/0587450c-ec74-4584-95cb-7afeac00c333/tree_hinko.jpg
Nagsis,Core,Magi,Awakening,15,nagsis.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/041d39d8-2cda-4163-8cd1-d7a2c2b89451/nagsis.jpg
Cry of Thunder,Arderial,Spell,Awakening,4,cry_of_thunder.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/038e50cf-5f16-4386-9dd3-55170ed053b4/cry_of_thunder.jpg
Radget,Underneath,Magi,Awakening,14,radget.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/0353bb4b-a8d4-4aa3-a4e3-f5dde866fcc5/radget.jpg
Tragan,Core,Creature,Awakening,6,tragan.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/000bd863-2d14-4326-a31e-d1149c8873db/tragan.jpg
Quallon,Weave,Creature,Dream's End,3,quallon.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/ff6dcecd-1d40-4cc2-9a06-13ed2a999441/quallon.jpg
Flugg,Weave,Creature,Dream's End,4,flugg.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/fe18aea1-c9c7-4c9d-8c14-37d065a7ff73/flugg.jpg
Alaban Kit,Arderial,Creature,Dream's End,2,alaban_kit.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/fdb26452-5bf9-4927-8486-f993745f33a4/alaban_kit.jpg
Nocturne,Naroom,Spell,Dream's End,4,nocturne.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/f9d1d9f0-9b28-4029-af96-962f3e4416fc/nocturne.jpg
Dark Furok,Core,Creature,Dream's End,6,dark_furok.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/f8913a66-5555-44c0-928b-ae5a120aac96/dark_furok.jpg
Kesia,Weave,Magi,Dream's End,14,kesia.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/f7cd3f27-8a96-46cf-84a8-13cc5fd94e49/kesia.jpg
Stealth,Core,Spell,Dream's End,3,stealth.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/f4bda991-150e-4dc1-a7ed-9f7c66329318/stealth.jpg
Targ'n,Kybar's Teeth,Magi,Dream's End,17,targn.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/f2724bd8-27ba-41f5-bd41-99bf4c8e970f/targn.jpg
Sorrowing Ogar,Underneath,Magi,Dream's End,15,sorrowing_ogar.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/f0eb0861-1f6b-4f53-9494-73fa83d334c4/sorrowing_ogar.jpg
The Hunt,Weave,Spell,Dream's End,1,the_hunt.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/eff721b4-5a32-41b2-b69b-1825a7d51efe/the_hunt.jpg
Elios,Arderial,Magi,Dream's End,10,elios.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/ef69d61e-5bd6-4ef8-8d5b-7e6c01693823/elios.jpg
Chogulith,Kybar's Teeth,Relic,Dream's End,2,chogulith.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/ece05abe-2c47-4cd2-b9f5-3784877d41e2/chogulith.jpg
Weave Winds,Weave,Spell,Dream's End,6,weave_winds.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/ea6be48e-4a9f-4140-85a8-5f8e3c5cb0a9/weave_winds.jpg
Tomorrow's Jewel,Universal,Relic,Dream's End,1,tomorrows_jewel.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/e9efb19e-f18b-4dd0-9bad-49f6cdf67ff1/tomorrows_jewel.jpg
Moga Pup,Kybar's Teeth,Creature,Dream's End,4,moga_pup.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/e9d976d0-db14-4677-a1cd-48e09b214549/moga_pup.jpg
Grass Hyren,Weave,Creature,Dream's End,6,grass_hyren.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/e98f7e26-efcd-4859-807d-9a11e1b899b6/grass_hyren.jpg
Rock Slide,Kybar's Teeth,Spell,Dream's End,5,kybars_teeth_rockslide.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/ed88a6d0-b623-44c3-bcd2-3dacf217e45f/rock_slide.jpg
Crag Quor,Kybar's Teeth,Creature,Dream's End,7,crag_quor.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/e13ad68b-3c31-440b-9259-897b207b81f4/crag_quor.jpg
Zaya's Bow,Weave,Relic,Dream's End,0,zayas_bow.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/df08aa0b-60e6-4b54-a570-f25bdc586e6d/zayas_bow.jpg
Groll - Watchkeeper,Kybar's Teeth,Magi,Dream's End,10,groll.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/dd40673d-78f7-470f-8ade-7a2dc00b1f0d/groll.jpg
Junjertrug,Weave,Creature,Dream's End,7,junjertrug.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/db411ac0-2503-4725-83af-467bab87a554/junjertrug.jpg
Rayje's Cloak,Universal,Relic,Dream's End,2,rayjes_cloak.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/daff5cd8-fc3d-4c92-8a2d-3d8a37edaf6f/rayjes_cloak.jpg
Mosp,Kybar's Teeth,Creature,Dream's End,4,mosp.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/d9f6ca24-a2bc-42db-ac73-4b843a3a885a/mosp.jpg
Jip,Naroom,Creature,Dream's End,3,jip.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/d764b593-b79d-4937-aab8-065c31732962/jip.jpg
Iyori,Weave,Magi,Dream's End,15,iyori.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/d7014737-3848-46c8-a850-8a3e8d32a564/iyori.jpg
Cald Shadow Geyser,Core,Spell,Dream's End,5,cald_shadow_geyser.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/d6d8d68c-89ea-40ce-b74a-133661f11ff5/cald_shadow_geyser.jpg
Secrets of the Book,Core,Relic,Dream's End,0,secrets_of_the_book.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/d6a15bcd-31b3-49f6-bb82-72ddc0b1d345/secrets_of_the_book.jpg
Staff of Keepers,Universal,Relic,Dream's End,0,staff_of_keepers.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/d5eb99e4-8c78-461f-934c-d4c865e2cfd6/staff_of_keepers.jpg
Zannah,Naroom,Magi,Dream's End,14,zannah.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/d2256904-822c-43e2-9215-1a1bf055224d/zannah.jpg
Wessig,Kybar's Teeth,Magi,Dream's End,13,wessig.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/d0bd1470-1d79-405e-8b43-600f0277c158/wessig.jpg
Baldar,Kybar's Teeth,Creature,Dream's End,6,baldar.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/cfb70e4a-a731-4a1d-ba71-ee8d3156c305/giant_baldar.jpg
Giant Baldar,Kybar's Teeth,Creature,Dream's End,9,giant_baldar.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/cfb70e4a-a731-4a1d-ba71-ee8d3156c305/giant_baldar.jpg
Silth Giant,Cald,Creature,Dream's End,10,silth_giant.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/cd9196ee-192b-4051-a1fc-04c159340766/silth_giant.jpg
Searing Touch,Cald,Spell,Dream's End,3,searing_touch.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/cd482034-1c35-4a98-b5e7-9d47d44d81ea/searing_touch.jpg
Xamf,Kybar's Teeth,Creature,Dream's End,5,xamf.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/cb936634-2389-4738-8fdd-72cc45ab02c8/xamf.jpg
Underneath Shadow Geyser,Core,Spell,Dream's End,5,underneath_shadow_geyser.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/cab6f712-a1d9-4fc7-ba33-2229e613da31/underneath_shadow_geyser.jpg
Diomant,Cald,Creature,Dream's End,6,diomant.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/ca44d7c0-1f40-4d63-8b2e-b76b572cceb5/diomant.jpg
Drought,Weave,Spell,Dream's End,2,drought.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/c9154b46-2eb5-4f09-b1cb-d8d77f42da74/drought.jpg
Evu's Jellybeans,Naroom,Relic,Dream's End,X,evus_jellybeans.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/c76916f5-33cb-4ae2-88fc-50411219b2f4/evus_jellybeans.jpg
Kesia's Flute,Weave,Relic,Dream's End,0,kesias_flute.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/c5f9f730-f1b7-4e58-b2a2-be87704ffec4/kesias_flute.jpg
Weave Mat,Weave,Relic,Dream's End,2,weave_mat.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/c5eaa428-069e-4df8-9fcb-eea3ed184227/weave_mat.jpg
Koll,Kybar's Teeth,Magi,Dream's End,12,koll.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/c3cadc90-8cfe-4aa3-bf58-bec7ae205ded/koll.jpg
Tweave,Weave,Creature,Dream's End,1,tweave.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/c31e5971-75b9-47fc-ba35-dabfeae1a2f1/tweave.jpg
Frusk,Weave,Creature,Dream's End,2,frusk.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/c1ea9e54-7e15-4caa-ad59-74bc094e590d/frusk.jpg
Speag,Weave,Creature,Dream's End,2,speag.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/bfa570dc-bb56-4c4e-a493-eba8c1a15519/speag.jpg
Vertigo,Kybar's Teeth,Spell,Dream's End,2,vertigo.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/bf97ba3b-2f90-4be6-bfe4-91c041d793d6/vertigo.jpg
Kybar's Scroll,Kybar's Teeth,Relic,Dream's End,0,kybars_scroll.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/befcebe7-6cfd-4869-b8a8-99140912a8d2/kybars_scroll.jpg
Ascend,Kybar's Teeth,Spell,Dream's End,2,ascend.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/be95caaa-5be2-48fc-8b49-0c41de7dd813/ascend.jpg
Vogo,Kybar's Teeth,Creature,Dream's End,6,vogo.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/bda6005c-3211-4cdd-86a3-b98d84b46149/vogo.jpg
Gargagnor,Kybar's Teeth,Creature,Dream's End,4,gargagnor.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/bc75a5dc-b94b-4176-a87d-59cdd5dd64c8/gargagnor.jpg
Evil Evu,Core,Magi,Dream's End,15,evil_evu.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/ba2d362c-0e22-46b5-afdf-3f732315c4a8/evil_evu.jpg
Gratch,Kybar's Teeth,Creature,Dream's End,4,gratch.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/b8c8131b-7d5c-4b28-bfae-afe36382cb5e/gratch.jpg
Emec,Kybar's Teeth,Magi,Dream's End,10,emec.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/b59dea5e-cacf-430a-aa5f-b95872fde106/emec.jpg
Agram's Plaything,Core,Relic,Dream's End,0,agrams_plaything.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/b439972b-9082-49d6-9a3b-25cf4937a17d/agrams_plaything.jpg
Rayje's Sword,Universal,Relic,Dream's End,0,rayjes_sword.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/b1f28cb2-3711-4f3b-9a43-7a926467f13e/rayjes_sword.jpg
Cragnoc,Kybar's Teeth,Creature,Dream's End,10,cragnoc.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/b1ae6a0b-9718-4f96-8f61-5aebcb7cd7c2/cragnoc.jpg
Tuk Berries,Weave,Relic,Dream's End,0,tuk_berries.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/b04a396a-5db8-492c-87c2-725276ad3523/tuk_berries.jpg
Crystal Parmalag,Underneath,Creature,Dream's End,7,crystal_parmalag.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/ae3f2bb5-b379-40c3-99e0-a190649bcd26/crystal_parmalag.jpg
Heppeswip,Weave,Creature,Dream's End,4,heppeswip.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/ad36332f-0e93-4935-85dc-871a470255b0/heppeswip.jpg
Elder Vellup,Arderial,Creature,Dream's End,5,elder_vellup.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/ac7dc827-354f-4bf3-96ab-84ba402d45a3/elder_vellup.jpg
Jagt,Kybar's Teeth,Magi,Dream's End,11,jagt.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/aa75fb8d-83a2-4f21-a12f-cb535b796eee/jagt.jpg
Stone Quor,Kybar's Teeth,Creature,Dream's End,8,stone_quor.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/a86db9ef-6fdb-4b27-a01f-ee0d3a00da7f/stone_quor.jpg
Zassyfer,Weave,Creature,Dream's End,3,zassyfer.jpg,https://images.squarespace-cdn.com/content/v1/66f0d369bee947347e4513a0/9fc7d73f-f6de-4f0a-8f46-41d0ab2592d1/zassyfer.jpg
